date_cst,hour_cst,vintage,wind10_fc,wind100_fc,dswrf_fc,wind10_an,wind100_an,dswrf_an,e_wind10,e_wind100,e_dswrf,wind10_fc_cw,wind100_fc_cw,dswrf_fc_cw,wind10_an_cw,wind100_an_cw,dswrf_an_cw,e_wind10_cw,e_wind100_cw,e_dswrf_cw
2021-12-03,16,d1_00z,3.0851,4.7001,174.4703,2.7018,3.9804,174.3049,0.3834,0.7197,0.1653,4.0104,5.8959,184.0334,3.6094,5.1759,184.0593,0.4011,0.7201,-0.0259
2021-12-03,16,d1_12z,2.7517,4.0769,174.2607,2.7018,3.9804,174.3049,0.0499,0.0965,-0.0442,3.5429,5.1067,184.1042,3.6094,5.1759,184.0593,-0.0665,-0.0691,0.0449
2021-12-03,17,d1_00z,2.8409,4.7366,31.0650,2.5566,4.0976,31.0068,0.2843,0.6390,0.0582,3.5589,5.9325,34.8040,3.2734,5.2909,34.7823,0.2856,0.6415,0.0218
2021-12-03,17,d1_12z,2.5876,4.1497,31.0501,2.5566,4.0976,31.0068,0.0310,0.0521,0.0433,3.3221,5.3365,34.8041,3.2734,5.2909,34.7823,0.0488,0.0456,0.0218
2021-12-03,18,d1_00z,2.7359,4.6501,0.0143,2.5239,4.1390,0.0149,0.2121,0.5111,-0.0006,3.3851,5.7864,0.0107,3.1238,5.2158,0.0147,0.2613,0.5706,-0.0040
2021-12-03,18,d1_12z,2.5488,4.1856,0.0165,2.5239,4.1390,0.0149,0.0249,0.0465,0.0016,3.1841,5.3012,0.0154,3.1238,5.2158,0.0147,0.0603,0.0854,0.0007
2021-12-03,19,d1_00z,2.7795,4.7023,0.0190,2.5881,4.2512,0.0188,0.1915,0.4511,0.0002,3.4790,5.9119,0.0187,3.1727,5.3308,0.0186,0.3063,0.5811,0.0001
2021-12-03,19,d1_12z,2.6220,4.3284,0.0167,2.5881,4.2512,0.0188,0.0340,0.0772,-0.0022,3.2801,5.5530,0.0122,3.1727,5.3308,0.0186,0.1074,0.2221,-0.0064
2021-12-03,20,d1_00z,2.8451,4.7973,0.0217,2.6520,4.3062,0.0213,0.1931,0.4912,0.0004,3.5500,6.0400,0.0243,3.3359,5.5599,0.0239,0.2142,0.4801,0.0004
2021-12-03,20,d1_12z,2.7423,4.5416,0.0215,2.6520,4.3062,0.0213,0.0903,0.2354,0.0002,3.3906,5.7665,0.0197,3.3359,5.5599,0.0239,0.0548,0.2065,-0.0042
2021-12-03,21,d1_00z,2.8649,4.8132,0.0000,2.7715,4.4878,0.0000,0.0934,0.3254,0.0000,3.4593,5.8771,0.0000,3.3729,5.6163,0.0000,0.0865,0.2608,0.0000
2021-12-03,21,d1_12z,2.8699,4.7707,0.0000,2.7715,4.4878,0.0000,0.0985,0.2829,0.0000,3.5223,5.9556,0.0000,3.3729,5.6163,0.0000,0.1494,0.3393,0.0000
2021-12-03,22,d1_00z,2.8368,4.7545,0.0000,2.8104,4.5818,0.0000,0.0263,0.1728,0.0000,3.3508,5.5871,0.0000,3.3173,5.5088,0.0000,0.0335,0.0783,0.0000
2021-12-03,22,d1_12z,2.9524,4.9589,0.0000,2.8104,4.5818,0.0000,0.1420,0.3771,0.0000,3.5260,5.9776,0.0000,3.3173,5.5088,0.0000,0.2087,0.4688,0.0000
2021-12-03,23,d1_00z,2.7856,4.6218,0.0000,2.8042,4.5750,0.0000,-0.0186,0.0468,0.0000,3.3947,5.5620,0.0000,3.3053,5.3686,0.0000,0.0895,0.1934,0.0000
2021-12-03,23,d1_12z,2.9762,5.0533,0.0000,2.8042,4.5750,0.0000,0.1720,0.4783,0.0000,3.5494,6.0094,0.0000,3.3053,5.3686,0.0000,0.2441,0.6408,0.0000
2021-12-04,0,d1_00z,2.9700,5.0003,0.0000,2.8078,4.5886,0.0000,0.1623,0.4117,0.0000,3.4383,5.6521,0.0000,3.3355,5.3644,0.0000,0.1028,0.2878,0.0000
2021-12-04,0,d1_12z,2.8078,4.5886,0.0000,2.8078,4.5886,0.0000,0.0000,0.0000,0.0000,3.3355,5.3644,0.0000,3.3355,5.3644,0.0000,0.0000,0.0000,0.0000
2021-12-04,1,d1_00z,2.9405,4.9874,0.0000,2.7783,4.5274,0.0000,0.1622,0.4600,0.0000,3.3612,5.5057,0.0000,3.2725,5.2840,0.0000,0.0887,0.2217,0.0000
2021-12-04,1,d1_12z,2.7783,4.5274,0.0000,2.7783,4.5274,0.0000,0.0000,0.0000,0.0000,3.2725,5.2840,0.0000,3.2725,5.2840,0.0000,0.0000,0.0000,0.0000
2021-12-04,2,d1_00z,2.8547,4.8269,0.0000,2.6918,4.3665,0.0000,0.1629,0.4604,0.0000,3.3355,5.4731,0.0000,3.2064,5.1118,0.0000,0.1290,0.3613,0.0000
2021-12-04,2,d1_12z,2.6814,4.3396,0.0000,2.6918,4.3665,0.0000,-0.0104,-0.0269,0.0000,3.2042,5.0867,0.0000,3.2064,5.1118,0.0000,-0.0023,-0.0251,0.0000
2021-12-04,3,d1_00z,2.7220,4.5662,0.0000,2.6088,4.1917,0.0000,0.1132,0.3745,0.0000,3.1954,5.2927,0.0000,3.1541,5.0216,0.0000,0.0413,0.2712,0.0000
2021-12-04,3,d1_12z,2.5870,4.1369,0.0000,2.6088,4.1917,0.0000,-0.0218,-0.0548,0.0000,3.1224,4.9411,0.0000,3.1541,5.0216,0.0000,-0.0317,-0.0805,0.0000
2021-12-04,4,d1_00z,2.5608,4.2556,0.0000,2.5045,3.9805,0.0000,0.0563,0.2751,0.0000,2.9868,4.9283,0.0000,3.0195,4.8116,0.0000,-0.0327,0.1167,0.0000
2021-12-04,4,d1_12z,2.4839,3.9192,0.0000,2.5045,3.9805,0.0000,-0.0206,-0.0613,0.0000,2.9884,4.7176,0.0000,3.0195,4.8116,0.0000,-0.0311,-0.0940,0.0000
2021-12-04,5,d1_00z,2.3747,3.8730,0.0000,2.3561,3.7015,0.0000,0.0186,0.1715,0.0000,2.7654,4.5361,0.0000,2.8239,4.4992,0.0000,-0.0585,0.0369,0.0000
2021-12-04,5,d1_12z,2.3514,3.6537,0.0000,2.3561,3.7015,0.0000,-0.0047,-0.0478,0.0000,2.8153,4.4182,0.0000,2.8239,4.4992,0.0000,-0.0087,-0.0810,0.0000
2021-12-04,6,d1_00z,2.1664,3.4483,0.0000,2.1954,3.4039,0.0000,-0.0290,0.0444,0.0000,2.4562,3.9260,0.0000,2.5776,4.0696,0.0000,-0.1213,-0.1436,0.0000
2021-12-04,6,d1_12z,2.1962,3.3680,0.0000,2.1954,3.4039,0.0000,0.0008,-0.0359,0.0000,2.5614,3.9806,0.0000,2.5776,4.0696,0.0000,-0.0162,-0.0890,0.0000
2021-12-04,7,d1_00z,1.9975,3.0430,0.0218,2.0540,3.1112,0.0221,-0.0565,-0.0682,-0.0003,2.2362,3.2231,0.0038,2.3471,3.5135,0.0040,-0.1109,-0.2904,-0.0002
2021-12-04,7,d1_12z,2.0541,3.1013,0.0224,2.0540,3.1112,0.0221,0.0001,-0.0099,0.0003,2.3092,3.4510,0.0040,2.3471,3.5135,0.0040,-0.0379,-0.0625,0.0000
2021-12-04,8,d1_00z,1.8804,2.7986,37.8902,1.9140,2.8301,38.1179,-0.0336,-0.0316,-0.2277,2.0850,2.8494,34.2500,2.1459,3.0455,34.4126,-0.0610,-0.1961,-0.1626
2021-12-04,8,d1_12z,1.9537,2.9265,38.1486,1.9140,2.8301,38.1179,0.0397,0.0963,0.0308,2.1607,3.0830,34.4250,2.1459,3.0455,34.4126,0.0148,0.0375,0.0125
2021-12-04,9,d1_00z,1.8032,2.6288,185.3184,1.7660,2.5925,188.0367,0.0372,0.0363,-2.7183,2.0648,2.6748,181.7018,2.0409,2.7111,183.7228,0.0240,-0.0363,-2.0210
2021-12-04,9,d1_12z,1.8262,2.7167,188.7227,1.7660,2.5925,188.0367,0.0601,0.1242,0.6860,1.9966,2.7044,184.6160,2.0409,2.7111,183.7228,-0.0442,-0.0067,0.8931
2021-12-04,10,d1_00z,2.0926,2.4837,334.5834,1.9686,2.3300,339.8554,0.1240,0.1537,-5.2721,2.2929,2.6466,330.8977,2.2246,2.5662,337.8150,0.0683,0.0804,-6.9173
2021-12-04,10,d1_12z,2.0843,2.5023,340.8621,1.9686,2.3300,339.8554,0.1157,0.1724,1.0066,2.2206,2.5857,339.0021,2.2246,2.5662,337.8150,-0.0040,0.0196,1.1871
2021-12-04,11,d1_00z,2.2635,2.6235,446.0019,2.0714,2.3721,452.2913,0.1921,0.2514,-6.2894,2.4346,2.7350,445.6462,2.3572,2.6342,452.9460,0.0774,0.1008,-7.2999
2021-12-04,11,d1_12z,2.2266,2.5944,453.3314,2.0714,2.3721,452.2913,0.1552,0.2223,1.0401,2.4669,2.7812,454.2274,2.3572,2.6342,452.9460,0.1097,0.1470,1.2813
2021-12-04,12,d1_00z,2.3405,2.7194,503.6984,2.1231,2.4143,509.7645,0.2175,0.3051,-6.0661,2.4144,2.6972,507.4960,2.2984,2.5505,513.8108,0.1160,0.1466,-6.3148
2021-12-04,12,d1_12z,2.2946,2.6448,511.2456,2.1231,2.4143,509.7645,0.1715,0.2305,1.4812,2.4410,2.7205,514.9355,2.2984,2.5505,513.8108,0.1427,0.1700,1.1247
2021-12-04,13,d1_00z,2.3396,2.7568,499.7393,2.1144,2.4162,506.6469,0.2251,0.3405,-6.9076,2.3443,2.6815,504.8031,2.1907,2.4588,513.6728,0.1536,0.2227,-8.8696
2021-12-04,13,d1_12z,2.2415,2.5908,508.2401,2.1144,2.4162,506.6469,0.1270,0.1745,1.5932,2.2877,2.5731,514.4857,2.1907,2.4588,513.6728,0.0970,0.1143,0.8129
2021-12-04,14,d1_00z,2.3131,2.7840,435.7364,2.0060,2.3029,443.7217,0.3072,0.4812,-7.9853,2.1959,2.5663,441.2971,2.0376,2.3124,452.4698,0.1583,0.2540,-11.1727
2021-12-04,14,d1_12z,2.1599,2.5274,444.5069,2.0060,2.3029,443.7217,0.1540,0.2245,0.7853,2.2118,2.5306,452.9544,2.0376,2.3124,452.4698,0.1742,0.2182,0.4846
2021-12-04,15,d1_00z,2.1427,2.6941,319.2209,1.8953,2.2780,327.2762,0.2474,0.4160,-8.0553,2.0693,2.5071,325.1953,1.9270,2.2730,336.7398,0.1423,0.2341,-11.5445
2021-12-04,15,d1_12z,1.9739,2.4111,327.0778,1.8953,2.2780,327.2762,0.0787,0.1331,-0.1984,2.0748,2.4687,336.9554,1.9270,2.2730,336.7398,0.1478,0.1957,0.2156
2021-12-04,16,d1_00z,1.7499,2.5099,167.8750,1.6875,2.2947,173.5119,0.0624,0.2153,-5.6369,1.8251,2.4738,175.0456,1.8591,2.4131,182.7767,-0.0341,0.0607,-7.7310
2021-12-04,16,d1_12z,1.6554,2.2870,172.5434,1.6875,2.2947,173.5119,-0.0321,-0.0077,-0.9685,1.8235,2.4129,182.4573,1.8591,2.4131,182.7767,-0.0356,-0.0001,-0.3193
2021-12-04,17,d1_00z,1.7646,2.5844,30.0062,1.8237,2.5567,30.8952,-0.0591,0.0277,-0.8890,1.9105,2.6020,33.5695,2.0234,2.6722,34.5921,-0.1129,-0.0703,-1.0227
2021-12-04,17,d1_12z,1.7126,2.4182,30.4671,1.8237,2.5567,30.8952,-0.1111,-0.1385,-0.4281,1.8920,2.5371,34.2639,2.0234,2.6722,34.5921,-0.1314,-0.1352,-0.3282
2021-12-04,18,d1_00z,1.8878,2.7726,0.0160,2.0167,2.9233,0.0158,-0.1288,-0.1507,0.0002,2.0642,2.8206,0.0166,2.2494,3.0405,0.0140,-0.1851,-0.2200,0.0026
2021-12-04,18,d1_12z,1.8920,2.7175,0.0148,2.0167,2.9233,0.0158,-0.1246,-0.2057,-0.0010,2.1016,2.8226,0.0133,2.2494,3.0405,0.0140,-0.1478,-0.2179,-0.0007
2021-12-04,19,d1_00z,2.0582,3.0812,0.0198,2.1752,3.2592,0.0171,-0.1170,-0.1780,0.0028,2.2047,3.0941,0.0185,2.3525,3.2789,0.0176,-0.1478,-0.1847,0.0009
2021-12-04,19,d1_12z,2.0602,3.0527,0.0171,2.1752,3.2592,0.0171,-0.1150,-0.2065,0.0001,2.2278,3.0685,0.0173,2.3525,3.2789,0.0176,-0.1247,-0.2104,-0.0003
2021-12-04,20,d1_00z,2.1843,3.3567,0.0214,2.3667,3.6750,0.0237,-0.1824,-0.3183,-0.0022,2.3549,3.4177,0.0236,2.5500,3.7210,0.0168,-0.1951,-0.3033,0.0067
2021-12-04,20,d1_12z,2.1769,3.3267,0.0231,2.3667,3.6750,0.0237,-0.1898,-0.3483,-0.0006,2.3329,3.3102,0.0225,2.5500,3.7210,0.0168,-0.2171,-0.4108,0.0057
2021-12-04,21,d1_00z,2.2663,3.5690,0.0000,2.4931,3.9898,0.0000,-0.2268,-0.4208,0.0000,2.4910,3.7627,0.0000,2.6833,4.0760,0.0000,-0.1924,-0.3133,0.0000
2021-12-04,21,d1_12z,2.2907,3.6060,0.0000,2.4931,3.9898,0.0000,-0.2024,-0.3838,0.0000,2.4317,3.5911,0.0000,2.6833,4.0760,0.0000,-0.2516,-0.4849,0.0000
2021-12-04,22,d1_00z,2.2878,3.6560,0.0000,2.5859,4.2435,0.0000,-0.2981,-0.5875,0.0000,2.6264,4.0171,0.0000,2.8136,4.4466,0.0000,-0.1872,-0.4295,0.0000
2021-12-04,22,d1_12z,2.3527,3.7881,0.0000,2.5859,4.2435,0.0000,-0.2333,-0.4554,0.0000,2.5635,3.9250,0.0000,2.8136,4.4466,0.0000,-0.2500,-0.5216,0.0000
2021-12-04,23,d1_00z,2.3139,3.7339,0.0000,2.6775,4.4301,0.0000,-0.3636,-0.6962,0.0000,2.6859,4.1561,0.0000,2.9852,4.8316,0.0000,-0.2993,-0.6756,0.0000
2021-12-04,23,d1_12z,2.4081,3.9177,0.0000,2.6775,4.4301,0.0000,-0.2694,-0.5124,0.0000,2.6671,4.1890,0.0000,2.9852,4.8316,0.0000,-0.3181,-0.6426,0.0000
2021-12-05,0,d1_00z,2.5905,4.2933,0.0000,2.7142,4.5235,0.0000,-0.1238,-0.2302,0.0000,2.8351,4.5166,0.0000,3.0628,5.0122,0.0000,-0.2276,-0.4955,0.0000
2021-12-05,0,d1_12z,2.7142,4.5235,0.0000,2.7142,4.5235,0.0000,0.0000,0.0000,0.0000,3.0628,5.0122,0.0000,3.0628,5.0122,0.0000,0.0000,0.0000,0.0000
2021-12-05,1,d1_00z,2.6039,4.3355,0.0000,2.7262,4.5423,0.0000,-0.1223,-0.2069,0.0000,2.8742,4.5888,0.0000,3.1240,5.1032,0.0000,-0.2499,-0.5144,0.0000
2021-12-05,1,d1_12z,2.7262,4.5423,0.0000,2.7262,4.5423,0.0000,0.0000,0.0000,0.0000,3.1240,5.1032,0.0000,3.1240,5.1032,0.0000,0.0000,0.0000,0.0000
2021-12-05,2,d1_00z,2.5646,4.2537,0.0000,2.7142,4.5102,0.0000,-0.1496,-0.2565,0.0000,2.8721,4.5790,0.0000,3.1566,5.1636,0.0000,-0.2844,-0.5846,0.0000
2021-12-05,2,d1_12z,2.6953,4.4719,0.0000,2.7142,4.5102,0.0000,-0.0189,-0.0383,0.0000,3.1292,5.0955,0.0000,3.1566,5.1636,0.0000,-0.0273,-0.0681,0.0000
2021-12-05,3,d1_00z,2.5294,4.1560,0.0000,2.7061,4.4784,0.0000,-0.1767,-0.3224,0.0000,2.8430,4.4871,0.0000,3.1407,5.0905,0.0000,-0.2977,-0.6034,0.0000
2021-12-05,3,d1_12z,2.6789,4.4224,0.0000,2.7061,4.4784,0.0000,-0.0272,-0.0560,0.0000,3.0951,4.9887,0.0000,3.1407,5.0905,0.0000,-0.0456,-0.1018,0.0000
2021-12-05,4,d1_00z,2.5285,4.1475,0.0000,2.7150,4.5131,0.0000,-0.1866,-0.3656,0.0000,2.8125,4.4311,0.0000,3.0976,5.0300,0.0000,-0.2852,-0.5989,0.0000
2021-12-05,4,d1_12z,2.6911,4.4609,0.0000,2.7150,4.5131,0.0000,-0.0240,-0.0522,0.0000,3.0586,4.9409,0.0000,3.0976,5.0300,0.0000,-0.0390,-0.0891,0.0000
2021-12-05,5,d1_00z,2.5365,4.1604,0.0000,2.7163,4.5417,0.0000,-0.1798,-0.3813,0.0000,2.8065,4.3822,0.0000,3.0700,4.9892,0.0000,-0.2635,-0.6070,0.0000
2021-12-05,5,d1_12z,2.6942,4.4985,0.0000,2.7163,4.5417,0.0000,-0.0220,-0.0432,0.0000,3.0388,4.9228,0.0000,3.0700,4.9892,0.0000,-0.0312,-0.0664,0.0000
2021-12-05,6,d1_00z,2.6083,4.2688,0.0000,2.7598,4.6169,0.0000,-0.1515,-0.3481,0.0000,2.9210,4.5483,0.0000,3.1308,5.0626,0.0000,-0.2097,-0.5143,0.0000
2021-12-05,6,d1_12z,2.7530,4.6001,0.0000,2.7598,4.6169,0.0000,-0.0068,-0.0168,0.0000,3.1163,5.0322,0.0000,3.1308,5.0626,0.0000,-0.0145,-0.0305,0.0000
2021-12-05,7,d1_00z,2.7093,4.4354,0.0154,2.8332,4.7480,0.0154,-0.1238,-0.3126,0.0000,3.0506,4.7824,0.0024,3.2304,5.2413,0.0024,-0.1798,-0.4588,0.0000
2021-12-05,7,d1_12z,2.8354,4.7538,0.0154,2.8332,4.7480,0.0154,0.0023,0.0058,0.0000,3.2228,5.2297,0.0024,3.2304,5.2413,0.0024,-0.0075,-0.0116,0.0000
2021-12-05,8,d1_00z,2.7528,4.6720,36.8763,2.8953,5.0505,36.7681,-0.1425,-0.3784,0.1082,3.0896,5.0265,33.3355,3.2901,5.5384,33.2993,-0.2004,-0.5119,0.0362
2021-12-05,8,d1_12z,2.8577,4.9513,36.7865,2.8953,5.0505,36.7681,-0.0375,-0.0992,0.0185,3.2585,5.4568,33.3165,3.2901,5.5384,33.2993,-0.0316,-0.0816,0.0172
2021-12-05,9,d1_00z,2.8188,4.6287,186.6673,3.0152,4.9305,186.5222,-0.1964,-0.3017,0.1451,3.1968,5.0939,182.5034,3.4710,5.5164,182.6266,-0.2742,-0.4225,-0.1232
2021-12-05,9,d1_12z,2.9588,4.8136,186.4994,3.0152,4.9305,186.5222,-0.0564,-0.1169,-0.0228,3.4169,5.3988,182.5590,3.4710,5.5164,182.6266,-0.0541,-0.1176,-0.0677
2021-12-05,10,d1_00z,3.5109,4.6347,339.4386,3.8019,5.0522,339.0826,-0.2909,-0.4175,0.3560,4.0888,5.3348,337.5683,4.5362,5.9622,337.5667,-0.4474,-0.6274,0.0017
2021-12-05,10,d1_12z,3.6897,4.8816,338.9992,3.8019,5.0522,339.0826,-0.1122,-0.1706,-0.0835,4.4055,5.7638,337.3263,4.5362,5.9622,337.5667,-0.1306,-0.1984,-0.2404
2021-12-05,11,d1_00z,3.9802,5.1810,452.8554,4.3156,5.6514,452.2424,-0.3354,-0.4705,0.6130,4.6558,6.0120,453.7227,5.1476,6.6867,453.6267,-0.4918,-0.6747,0.0960
2021-12-05,11,d1_12z,4.1746,5.4408,452.0924,4.3156,5.6514,452.2424,-0.1410,-0.2106,-0.1501,4.9837,6.4365,453.2189,5.1476,6.6867,453.6267,-0.1639,-0.2502,-0.4078
2021-12-05,12,d1_00z,4.3647,5.6852,511.3261,4.6983,6.1385,510.7827,-0.3337,-0.4533,0.5434,5.0216,6.4846,515.0267,5.5084,7.1394,515.1078,-0.4868,-0.6547,-0.0811
2021-12-05,12,d1_12z,4.5357,5.9043,510.5944,4.6983,6.1385,510.7827,-0.1626,-0.2342,-0.1883,5.2921,6.8246,514.5619,5.5084,7.1394,515.1078,-0.2163,-0.3148,-0.5459
2021-12-05,13,d1_00z,4.5660,5.9729,508.8206,4.8774,6.3993,508.2976,-0.3114,-0.4264,0.5230,5.1087,6.6176,515.1013,5.6014,7.2866,515.2328,-0.4927,-0.6691,-0.1314
2021-12-05,13,d1_12z,4.6999,6.1398,508.1441,4.8774,6.3993,508.2976,-0.1775,-0.2595,-0.1535,5.3759,6.9578,514.8127,5.6014,7.2866,515.2328,-0.2255,-0.3289,-0.4201
2021-12-05,14,d1_00z,4.6207,6.1216,445.6024,4.9030,6.5190,445.1359,-0.2824,-0.3974,0.4665,5.0979,6.6672,453.9421,5.5569,7.3157,454.0123,-0.4589,-0.6485,-0.0702
2021-12-05,14,d1_12z,4.7219,6.2397,445.0301,4.9030,6.5190,445.1359,-0.1811,-0.2793,-0.1058,5.3075,6.9325,453.7581,5.5569,7.3157,454.0123,-0.2493,-0.3833,-0.2543
2021-12-05,15,d1_00z,4.2285,5.8737,328.6926,4.5021,6.2701,328.7287,-0.2737,-0.3964,-0.0361,4.5982,6.2921,338.3119,5.0014,6.8805,338.7545,-0.4032,-0.5884,-0.4426
2021-12-05,15,d1_12z,4.3396,6.0182,328.2819,4.5021,6.2701,328.7287,-0.1625,-0.2519,-0.4467,4.8281,6.5894,338.2676,5.0014,6.8805,338.7545,-0.1733,-0.2911,-0.4869
2021-12-05,16,d1_00z,3.2992,5.3988,174.5727,3.7101,5.9313,174.6879,-0.4109,-0.5325,-0.1152,3.6304,5.7916,183.9926,4.1309,6.4611,184.3407,-0.5005,-0.6694,-0.3481
2021-12-05,16,d1_12z,3.5009,5.6385,174.4222,3.7101,5.9313,174.6879,-0.2092,-0.2929,-0.2657,3.9243,6.1449,184.1063,4.1309,6.4611,184.3407,-0.2066,-0.3162,-0.2343
2021-12-05,17,d1_00z,3.0454,5.5001,31.2028,3.3255,6.1267,31.2760,-0.2800,-0.6266,-0.0731,3.2794,5.8730,34.9415,3.6339,6.6016,35.0640,-0.3545,-0.7286,-0.1225
2021-12-05,17,d1_12z,3.1933,5.8101,31.2269,3.3255,6.1267,31.2760,-0.1321,-0.3166,-0.0491,3.4991,6.2732,35.0071,3.6339,6.6016,35.0640,-0.1349,-0.3284,-0.0569
2021-12-05,18,d1_00z,3.0800,5.6478,0.0158,3.3488,6.3427,0.0144,-0.2688,-0.6949,0.0014,3.3188,5.9774,0.0157,3.6557,6.8129,0.0110,-0.3369,-0.8355,0.0047
2021-12-05,18,d1_12z,3.2199,5.9812,0.0147,3.3488,6.3427,0.0144,-0.1288,-0.3615,0.0004,3.4717,6.3493,0.0164,3.6557,6.8129,0.0110,-0.1840,-0.4636,0.0054
2021-12-05,19,d1_00z,3.1886,5.9173,0.0171,3.4059,6.5201,0.0192,-0.2173,-0.6027,-0.0022,3.4080,6.1807,0.0151,3.7160,6.9489,0.0169,-0.3080,-0.7682,-0.0018
2021-12-05,19,d1_12z,3.2985,6.2110,0.0181,3.4059,6.5201,0.0192,-0.1075,-0.3090,-0.0012,3.5504,6.5183,0.0205,3.7160,6.9489,0.0169,-0.1656,-0.4306,0.0035
2021-12-05,20,d1_00z,3.2507,6.1377,0.0239,3.5156,6.7958,0.0183,-0.2650,-0.6581,0.0056,3.4903,6.4196,0.0230,3.8389,7.2696,0.0176,-0.3486,-0.8500,0.0054
2021-12-05,20,d1_12z,3.3523,6.3874,0.0220,3.5156,6.7958,0.0183,-0.1634,-0.4084,0.0037,3.6253,6.7283,0.0180,3.8389,7.2696,0.0176,-0.2136,-0.5413,0.0004
2021-12-05,21,d1_00z,3.2978,6.3273,0.0000,3.5745,6.9663,0.0000,-0.2767,-0.6390,0.0000,3.5422,6.5885,0.0000,3.9119,7.3817,0.0000,-0.3696,-0.7931,0.0000
2021-12-05,21,d1_12z,3.3719,6.4990,0.0000,3.5745,6.9663,0.0000,-0.2026,-0.4673,0.0000,3.6663,6.8555,0.0000,3.9119,7.3817,0.0000,-0.2455,-0.5262,0.0000
2021-12-05,22,d1_00z,3.2942,6.3816,0.0000,3.6055,7.0578,0.0000,-0.3113,-0.6762,0.0000,3.5486,6.6337,0.0000,3.9181,7.3841,0.0000,-0.3695,-0.7503,0.0000
2021-12-05,22,d1_12z,3.3675,6.5499,0.0000,3.6055,7.0578,0.0000,-0.2380,-0.5079,0.0000,3.6153,6.7834,0.0000,3.9181,7.3841,0.0000,-0.3028,-0.6007,0.0000
2021-12-05,23,d1_00z,3.2514,6.3260,0.0000,3.5846,7.0197,0.0000,-0.3332,-0.6937,0.0000,3.4671,6.4340,0.0000,3.8461,7.1929,0.0000,-0.3789,-0.7589,0.0000
2021-12-05,23,d1_12z,3.3211,6.4819,0.0000,3.5846,7.0197,0.0000,-0.2634,-0.5378,0.0000,3.5319,6.5670,0.0000,3.8461,7.1929,0.0000,-0.3141,-0.6259,0.0000
2021-12-06,0,d1_00z,3.3458,6.5219,0.0000,3.4949,6.8430,0.0000,-0.1491,-0.3210,0.0000,3.5808,6.6100,0.0000,3.7280,6.9438,0.0000,-0.1472,-0.3338,0.0000
2021-12-06,0,d1_12z,3.4949,6.8430,0.0000,3.4949,6.8430,0.0000,0.0000,0.0000,0.0000,3.7280,6.9438,0.0000,3.7280,6.9438,0.0000,0.0000,0.0000,0.0000
2021-12-06,1,d1_00z,3.2102,6.2191,0.0000,3.3521,6.5320,0.0000,-0.1419,-0.3129,0.0000,3.4794,6.3754,0.0000,3.5827,6.6515,0.0000,-0.1033,-0.2760,0.0000
2021-12-06,1,d1_12z,3.3521,6.5320,0.0000,3.3521,6.5320,0.0000,0.0000,0.0000,0.0000,3.5827,6.6515,0.0000,3.5827,6.6515,0.0000,0.0000,0.0000,0.0000
2021-12-06,2,d1_00z,3.0228,5.7723,0.0000,3.1655,6.1135,0.0000,-0.1427,-0.3412,0.0000,3.3155,5.9917,0.0000,3.3956,6.2176,0.0000,-0.0801,-0.2259,0.0000
2021-12-06,2,d1_12z,3.1492,6.0603,0.0000,3.1655,6.1135,0.0000,-0.0163,-0.0532,0.0000,3.3725,6.1521,0.0000,3.3956,6.2176,0.0000,-0.0232,-0.0655,0.0000
2021-12-06,3,d1_00z,2.8393,5.2893,0.0000,2.9461,5.5775,0.0000,-0.1068,-0.2881,0.0000,3.1585,5.5765,0.0000,3.1966,5.7125,0.0000,-0.0381,-0.1360,0.0000
2021-12-06,3,d1_12z,2.9201,5.5038,0.0000,2.9461,5.5775,0.0000,-0.0261,-0.0737,0.0000,3.1609,5.6406,0.0000,3.1966,5.7125,0.0000,-0.0357,-0.0718,0.0000
2021-12-06,4,d1_00z,2.7157,4.8965,0.0000,2.7880,5.1083,0.0000,-0.0724,-0.2117,0.0000,3.0872,5.3567,0.0000,3.1060,5.3832,0.0000,-0.0188,-0.0266,0.0000
2021-12-06,4,d1_12z,2.7339,4.9781,0.0000,2.7880,5.1083,0.0000,-0.0541,-0.1302,0.0000,3.0464,5.2491,0.0000,3.1060,5.3832,0.0000,-0.0596,-0.1341,0.0000
2021-12-06,5,d1_00z,2.5499,4.4796,0.0000,2.6408,4.6967,0.0000,-0.0909,-0.2171,0.0000,2.9620,5.0297,0.0000,3.0248,5.1803,0.0000,-0.0628,-0.1506,0.0000
2021-12-06,5,d1_12z,2.5620,4.5073,0.0000,2.6408,4.6967,0.0000,-0.0788,-0.1894,0.0000,2.9447,4.9944,0.0000,3.0248,5.1803,0.0000,-0.0801,-0.1858,0.0000
2021-12-06,6,d1_00z,2.4721,4.3181,0.0000,2.5690,4.5911,0.0000,-0.0969,-0.2730,0.0000,2.9303,4.9254,0.0000,2.9405,4.9457,0.0000,-0.0102,-0.0203,0.0000
2021-12-06,6,d1_12z,2.4687,4.3324,0.0000,2.5690,4.5911,0.0000,-0.1003,-0.2587,0.0000,2.8094,4.6384,0.0000,2.9405,4.9457,0.0000,-0.1311,-0.3073,0.0000
2021-12-06,7,d1_00z,2.4502,4.3597,0.0090,2.5878,4.7125,0.0093,-0.1376,-0.3528,-0.0003,2.7956,4.7765,0.0011,2.8191,4.8986,0.0011,-0.0234,-0.1221,0.0000
